,base_solution,heuristic,search,iterations,temp_coef,population_size,mutation_probability,tabu_queue_coef,swap_any_to_generate,TotalDistance,TotalTime,UnusedTrucksCount,OrphansCount,execution_time,TotalFuel,TrucksCount
0,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,500.0,,,,0.5,,1822.1129999999998,4.91022666890184,0,0,71.57251191139221,455.52824999999996,20
1,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1741.2768999999998,12.861653337058621,0,0,338.5295379161835,435.31922499999996,10
2,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,200.0,,10.0,0.1,,,1805.0858999999998,4.795726668901839,0,0,128.32787203788757,451.27147499999995,20
3,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,10.0,0.3,,,1777.5801000000001,6.6721466696468985,0,0,219.69807195663452,444.39502500000003,15
4,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1803.9391999999993,4.799982224457396,0,0,265.00731015205383,450.98479999999984,20
5,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,20.0,0.3,,,1802.9065999999998,4.7606688911240616,0,0,441.86349391937256,450.72664999999995,20
6,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,TABU,200.0,,,,0.5,,1743.8116,12.86179333705862,0,0,68.52327704429626,435.9529,10
7,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,500.0,,,,0.3,500.0,1744.0946999999999,12.837842225947512,0,0,210.06871676445007,436.02367499999997,10
8,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1741.7579999999998,12.731775559280846,0,0,439.5817000865936,435.43949999999995,10
9,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,500.0,,,,0.3,,1753.9200999999998,12.956815559280848,0,0,78.12647318840027,438.48002499999996,10
10,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,500.0,,,,0.5,,1798.4006000000004,4.738413335568507,0,0,107.70401620864868,449.6001500000001,20
11,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,10.0,0.1,,,1783.6288000000002,6.753293336313565,0,0,134.4899661540985,445.90720000000005,15
12,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,20.0,0.1,,,1778.5928,6.645495558535787,0,0,829.3984558582306,444.6482,15
13,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,ANNEALING,3000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,98.84254384040833,444.83180000000004,10
14,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,ANNEALING,5000.0,0.0001,,,,,1779.3272000000002,13.230853337058623,0,0,190.0880150794983,444.83180000000004,10
15,SIMPLE_GREEDY,ANY_EXPORTATION,TABU,200.0,,,,0.5,,1818.5063,4.95168666890184,0,0,68.6350929737091,454.626575,20
16,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,500.0,,,,0.3,,1755.3054999999997,12.89545333705863,0,0,73.25450682640076,438.8263749999999,10
17,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1807.4812000000004,4.738213335568506,0,0,500.42772603034973,451.8703000000001,20
18,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,200.0,,,,0.3,,1737.0262,12.787686670391956,0,0,76.6792459487915,434.25655,10
19,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,400.0,,20.0,0.1,,,1734.3323,12.841971114836399,0,0,872.8776021003723,433.583075,10
20,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,200.0,,10.0,0.1,,,1805.5352,4.799982224457396,0,0,200.43448305130005,451.3838,20
21,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,500.0,,,,0.5,,1795.4285000000002,6.894993336313567,0,0,68.53269791603088,448.85712500000005,15
22,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,ANNEALING,3000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,120.56893014907837,444.83180000000004,10
23,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,3000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,133.76920318603516,453.2428250000001,15
24,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,20.0,0.3,,,1778.0917,6.647900002980231,0,0,614.7722630500793,444.522925,15
25,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,20.0,0.1,,,1808.6633000000002,4.7936466689018395,0,0,206.0695447921753,452.16582500000004,20
26,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,10.0,0.1,,,1741.0289999999998,12.823673337058622,0,0,244.23641204833984,435.25724999999994,10
27,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,200.0,,,,0.5,,1795.699,6.896622225202454,0,0,53.56089377403259,448.92475,15
28,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1791.5386999999998,4.750595557790729,0,0,453.0097110271454,447.88467499999996,20
29,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,ANNEALING,5000.0,1e-05,,,,,1842.0845999999997,4.953880002235173,0,0,95.10750222206116,460.5211499999999,20
30,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,TABU,200.0,,,,0.3,,1804.4212,4.799982224457396,0,0,67.98482275009155,451.1053,20
31,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,ANNEALING,5000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,90.64470601081848,453.2428250000001,15
32,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1786.9424999999999,6.750873336313565,0,0,200.60965204238892,446.73562499999997,15
33,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.5,,1803.1515,4.7568600022351735,0,0,79.96831798553467,450.787875,20
34,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1788.3655999999999,6.664973336313564,0,0,241.77163910865784,447.09139999999996,15
35,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1842.0845999999997,4.953880002235173,0,0,159.95076394081116,460.5211499999999,20
36,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,200.0,,,,0.5,,1788.5487,6.6537422252024525,0,0,56.07158923149109,447.137175,15
37,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.3,500.0,1770.9660999999999,6.668724447424674,0,0,331.9235589504242,442.74152499999997,15
38,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,200.0,,,,0.5,,1754.6193,12.919237781503071,0,0,61.292282819747925,438.654825,10
39,CLUSTER,,NO_SEARCH,,,,,,,1815.6716,6.530146669646898,0,0,84.87673807144165,453.9179,15
40,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,10.0,0.1,,,1740.0945999999997,12.861655559280843,0,0,461.71905612945557,435.0236499999999,10
41,CLUSTER,,NO_SEARCH,,,,,,,1795.6718999999996,12.334522225947516,0,0,84.4323661327362,448.9179749999999,10
42,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,200.0,,20.0,0.1,,,1804.0639,4.799982224457396,0,0,364.3591728210449,451.015975,20
43,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.3,500.0,1798.0362999999998,4.755762224457396,0,0,301.30102491378784,449.50907499999994,20
44,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,200.0,,,,0.5,,1796.1962000000003,6.889582225202455,0,0,61.44462585449219,449.0490500000001,15
45,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1812.9713000000004,6.9261044474246765,0,0,158.65849328041077,453.2428250000001,15
46,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,200.0,,,,0.5,,1756.7264999999998,12.95815333705863,0,0,62.21035075187683,439.18162499999994,10
47,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1808.5802999999999,4.811422224457395,0,0,241.15891003608704,452.14507499999996,20
48,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1744.1772,12.883580003725289,0,0,213.40531587600708,436.0443,10
49,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.5,,1776.4660999999999,6.685735558535788,0,0,76.92307710647583,444.11652499999997,15
50,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,ANNEALING,3000.0,0.0001,,,,,1779.3272000000002,13.230853337058623,0,0,145.90932989120483,444.83180000000004,10
51,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,TABU,500.0,,,,0.3,,1742.7744999999998,12.863264448169732,0,0,95.24690890312195,435.69362499999994,10
52,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,ANNEALING,5000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,95.03424882888794,444.83180000000004,10
53,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1758.9850999999996,12.763917781503066,0,0,292.1491479873657,439.7462749999999,10
54,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,200.0,,,,0.5,,1758.9783,12.977077781503068,0,0,61.26524114608765,439.744575,10
55,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,200.0,,20.0,0.1,,,1804.9395000000002,4.787642224457396,0,0,243.36103415489197,451.23487500000005,20
56,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,20.0,0.3,,,1739.4422999999997,12.863877781503065,0,0,661.4772260189056,434.8605749999999,10
57,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,400.0,,10.0,0.1,,,1739.5739999999998,12.808308892614178,0,0,269.8474488258362,434.89349999999996,10
58,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,3000.0,1e-05,,,,,1842.0845999999997,4.953880002235173,0,0,127.51802015304565,460.5211499999999,20
59,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,500.0,,,,0.5,,1820.4398,4.941002224457396,0,0,67.96925187110901,455.10995,20
60,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,ANNEALING,5000.0,0.0001,,,,,1842.0845999999997,4.953880002235173,0,0,176.28110694885254,460.5211499999999,20
61,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,400.0,,20.0,0.1,,,1772.3406,6.642184447424676,0,0,790.503445148468,443.08515,15
62,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,200.0,,10.0,0.1,,,1781.1907000000003,6.64962889186912,0,0,233.56763911247253,445.2976750000001,15
63,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,200.0,,,,0.3,,1774.4000999999996,6.63284889186912,0,0,80.47911596298218,443.6000249999999,15
64,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1769.1128999999996,13.04851555928085,0,0,214.86532378196716,442.2782249999999,10
65,SIMPLE_GREEDY,ANY_EXPORTATION,TABU,500.0,,,,0.5,,1753.4733,13.017373337058626,0,0,89.4442527294159,438.368325,10
66,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,200.0,,,,0.3,,1819.8347999999999,4.779553335568506,0,0,61.8410427570343,454.95869999999996,20
67,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,ANNEALING,5000.0,0.0001,,,,,1812.9713000000004,6.9261044474246765,0,0,190.1737699508667,453.2428250000001,15
68,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,ANNEALING,5000.0,0.0001,,,,,1842.0845999999997,4.953880002235173,0,0,210.95193791389465,460.5211499999999,20
69,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,10.0,0.1,,,1807.8046000000002,4.749675557790728,0,0,130.4392750263214,451.95115000000004,20
70,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,20.0,0.1,,,1736.4877999999997,12.818557781503065,0,0,791.6449770927429,434.1219499999999,10
71,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,200.0,,,,0.3,,1819.1077000000005,4.923993335568506,0,0,65.08844709396362,454.7769250000001,20
72,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,500.0,,,,0.5,,1773.0181,6.627368891869121,0,0,109.48564124107361,443.254525,15
73,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1783.1207999999997,6.641582225202454,0,0,408.19268703460693,445.7801999999999,15
74,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,TABU,200.0,,,,0.5,,1780.9602,6.672011114091343,0,0,68.95107507705688,445.24005,15
75,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,500.0,,,,0.3,500.0,1781.9258000000002,6.746500002980232,0,0,202.84582495689392,445.48145000000005,15
76,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,200.0,,10.0,0.1,,,1741.0201999999997,12.861802225947509,0,0,191.06209301948547,435.2550499999999,10
77,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1735.6429,12.84052000372529,0,0,362.4291558265686,433.910725,10
78,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,200.0,,10.0,0.1,,,1775.5938,6.606013336313566,0,0,135.47625088691711,443.89845,15
79,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,10.0,0.3,,,1807.9852000000003,4.779713335568506,0,0,249.88602685928345,451.9963000000001,20
80,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,TABU,500.0,,,,0.5,,1796.1169,6.852202225202454,0,0,69.65738606452942,449.029225,15
81,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1804.443,4.799982224457396,0,0,227.6028687953949,451.11075,20
82,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.3,,1802.8046000000004,4.769964446679618,0,0,75.87494611740112,450.7011500000001,20
83,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,5000.0,1e-05,,,,,1779.3272000000002,13.230853337058623,0,0,135.37333297729492,444.83180000000004,10
84,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,400.0,,10.0,0.3,,,1804.9563,4.799982224457396,0,0,359.6955780982971,451.239075,20
85,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,400.0,,20.0,0.1,,,1805.8689,4.787642224457396,0,0,496.50389766693115,451.467225,20
86,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,200.0,,,,0.3,,1759.6783,12.951637781503068,0,0,60.66549563407898,439.919575,10
87,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,400.0,,10.0,0.1,,,1801.2514,4.7050511133462845,0,0,248.003986120224,450.31285,20
88,SIMPLE_GREEDY,ANY_EXPORTATION_PROB1,GENETIC,200.0,,20.0,0.3,,,1748.8884,12.851557781503068,0,0,207.54669904708862,437.2221,10
89,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1723.3443,12.72168000372529,0,0,489.91157126426697,430.836075,10
90,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION,TABU,500.0,,,,0.3,500.0,1795.2015000000001,4.6672311133462845,0,0,569.9683747291565,448.80037500000003,20
91,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,TABU,500.0,,,,0.3,,1779.3497999999995,6.687731114091342,0,0,78.1104748249054,444.8374499999999,15
92,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,GENETIC,200.0,,20.0,0.3,,,1779.2331,6.6865533363135645,0,0,269.0614700317383,444.808275,15
93,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,3000.0,1e-05,,,,,1812.9713000000004,6.9261044474246765,0,0,89.72965788841248,453.2428250000001,15
94,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,500.0,,,,0.5,,1740.2115,12.712355559280846,0,0,86.19828820228577,435.052875,10
95,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,ANNEALING,5000.0,1e-05,,,,,1842.0845999999997,4.953880002235173,0,0,89.01111125946045,460.5211499999999,20
96,SIMPLE_GREEDY,ANY_EXPORTATION_TIME1,TABU,500.0,,,,0.5,,1757.5252999999996,12.869033337058625,0,0,79.28720498085022,439.3813249999999,10
97,SIMPLE_GREEDY,ANY_EXPORTATION,ANNEALING,5000.0,0.0001,,,,,1822.1511999999998,4.898222224457395,0,0,298.7730338573456,455.53779999999995,20
98,SIMPLE_GREEDY,ANY_EXPORTATION,TABU,500.0,,,,0.3,500.0,1784.7225999999996,6.760544447424676,0,0,489.1808919906616,446.1806499999999,15
99,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,TABU,500.0,,,,0.3,,1795.7638000000002,6.886586669646898,0,0,73.44522500038147,448.94095000000004,15
100,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,ANNEALING,3000.0,0.0001,,,,,1779.3272000000002,13.230853337058623,0,0,165.10752487182617,444.83180000000004,10
101,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,TABU,200.0,,,,0.3,,1780.9602,6.672011114091343,0,0,83.78155374526978,445.24005,15
102,SIMPLE_GREEDY,ANY_MOVE_SWAP,ANNEALING,3000.0,0.0001,,,,,1812.9713000000004,6.9261044474246765,0,0,150.87358713150024,453.2428250000001,15
103,SIMPLE_GREEDY,ANY_MOVE_EXPORTATION_FIXED2,TABU,200.0,,,,0.3,,1779.4528,6.663906669646899,0,0,68.33241987228394,444.8632,15
104,SIMPLE_GREEDY,ANY_MOVE_SWAP,TABU,500.0,,,,0.5,,1742.6953999999998,12.7520711148364,0,0,74.3992669582367,435.67384999999996,10
105,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,200.0,,10.0,0.3,,,1781.1404999999997,6.608046669646899,0,0,121.3008599281311,445.28512499999994,15
106,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,ANNEALING,3000.0,0.0001,,,,,1807.0543999999998,4.799664446679619,0,0,227.27821373939514,451.76359999999994,20
107,SIMPLE_GREEDY,REMOVE_LOOPS_SWAP_ANY_EXPORTATION,GENETIC,200.0,,10.0,0.3,,,1759.7171999999996,12.947160003725289,0,0,114.63012886047363,439.9292999999999,10
108,SIMPLE_GREEDY,REMOVE_LOOPS_MOVE_EXPORTATION,GENETIC,200.0,,20.0,0.1,,,1801.6712000000002,4.799982224457396,0,0,322.30875992774963,450.41780000000006,20
109,SIMPLE_GREEDY,MOVE_IN_EXPORTATION,TABU,200.0,,,,0.5,,1805.2049,4.799982224457396,0,0,69.21637773513794,451.301225,20
110,SIMPLE_GREEDY,ANY_MOVE_SWAP,TABU,500.0,,,,0.3,500.0,1732.5591999999997,12.598406670391956,0,0,348.73037219047546,433.1397999999999,10
